1.363205127357100706e-03;1.193712910928131921e+00;5.380585998868580438e-02;-7.531214472348835898e+00
1.390303111614730330e-03;1.189937983868059490e+00;5.458720179219384711e-02;-7.568491699561369579e+00
1.417793454025129216e-03;1.186144421323638509e+00;5.537529281564815969e-02;-7.605756356042297384e+00
1.445679529452470425e-03;1.182332229661437806e+00;5.617013393603330351e-02;-7.643008115668787461e+00
1.473964712988569794e-03;1.178501415413068854e+00;5.697172518467717023e-02;-7.680246644363020181e+00
1.502652379526657001e-03;1.174651985279207000e+00;5.778006573362240439e-02;-7.717471599919614178e+00
1.531745903328294699e-03;1.170783946133698405e+00;5.859515388185089491e-02;-7.754682631830236872e+00
1.561248657583373927e-03;1.166897305027756238e+00;5.941698704136156445e-02;-7.791879381105376368e+00
1.591164013963111429e-03;1.162992069194246358e+00;6.024556172310170654e-02;-7.829061480093267633e+00
1.621495342165976466e-03;1.159068246052064710e+00;6.108087352275232834e-02;-7.866228552295957854e+00
1.652246009456473375e-03;1.155125843210606185e+00;6.192291710636792929e-02;-7.903380212182505637e+00
1.683419380196708552e-03;1.151164868474328973e+00;6.277168619587134013e-02;-7.940516064999299850e+00
1.715018815370667480e-03;1.147185329847413726e+00;6.362717355440425382e-02;-7.977635706577498986e+00
1.747047672101132614e-03;1.143187235538520197e+00;6.448937097153438491e-02;-8.014738723137575960e+00
1.779509303159168207e-03;1.139170593965641576e+00;6.535826924831998619e-02;-8.051824691090969210e+00
1.812407056466102014e-03;1.135135413761059642e+00;6.623385818223290200e-02;-8.088893176838846344e+00
1.845744274587933628e-03;1.131081703776400493e+00;6.711612655194124089e-02;-8.125943736567961651e+00
1.879524294222099847e-03;1.127009473087793756e+00;6.800506210195302048e-02;-8.162975916043624380e+00
1.913750445676525936e-03;1.122918731001135262e+00;6.890065152712213092e-02;-8.199989250399779550e+00
1.948426052340897306e-03;1.118809487057456087e+00;6.980288045701825428e-02;-8.236983263926193288e+00
1.983554430150081573e-03;1.114681751038397950e+00;7.071173344016234985e-02;-8.273957469852776470e+00
2.019138887039635503e-03;1.110535532971798744e+00;7.162719392812970376e-02;-8.310911370131027098e+00
2.055182722393330934e-03;1.106370843137385540e+00;7.254924425952244404e-02;-8.347844455212625192e+00
2.091689226482634171e-03;1.102187692072581937e+00;7.347786564381372787e-02;-8.384756203825187271e+00
2.128661679898076649e-03;1.097986090578425333e+00;7.441303814506598779e-02;-8.421646082745194661e+00
2.166103352972452434e-03;1.093766049725600764e+00;7.535474066552573513e-02;-8.458513546568124042e+00
2.204017505195785334e-03;1.089527580860589318e+00;7.630295092909764043e-02;-8.495358037475794433e+00
2.242407384622000129e-03;1.085270695611933345e+00;7.725764546470073602e-02;-8.532178985000959059e+00
2.281276227267246305e-03;1.080995405896620909e+00;7.821879958950991862e-02;-8.568975805789174061e+00
2.320627256499812295e-03;1.076701723926588805e+00;7.918638739208595789e-02;-8.605747903357968909e+00
2.360463682421578592e-03;1.072389662215348149e+00;8.016038171539763280e-02;-8.642494667853362955e+00
2.400788701240955114e-03;1.068059233584730983e+00;8.114075413973950712e-02;-8.679215475803749413e+00
2.441605494637253369e-03;1.063710451171761218e+00;8.212747496554953508e-02;-8.715909689871210730e+00
2.482917229116441381e-03;1.059343328435650822e+00;8.312051319613047995e-02;-8.752576658600290216e+00
2.524727055358238006e-03;1.054957879164921453e+00;8.411983652027965608e-02;-8.789215716164276770e+00
2.567038107554499380e-03;1.050554117484654215e+00;8.512541129483158775e-02;-8.825826182109061335e+00
2.609853502738855406e-03;1.046132057863868203e+00;8.613720252711853931e-02;-8.862407361094604141e+00
2.653176340107558148e-03;1.041691715123028272e+00;8.715517385735409295e-02;-8.898958542634090918e+00
2.697009700331503505e-03;1.037233104441683817e+00;8.817928754094513100e-02;-8.935479000830836682e+00
2.741356644859391494e-03;1.032756241366240557e+00;8.920950443073806524e-02;-8.971967994112993949e+00
2.786220215211995203e-03;1.028261141817864432e+00;9.024578395920518359e-02;-9.008424764966161291e+00
2.831603432267508925e-03;1.023747822100520510e+00;9.128808412057755339e-02;-9.044848539663947307e+00
2.877509295537951199e-03;1.019216298909146445e+00;9.233636145293090680e-02;-9.081238527996585930e+00
2.923940782436599758e-03;1.014666589337962499e+00;9.339057102023153034e-02;-9.117593922997690115e+00
2.970900847536441479e-03;1.010098710888918561e+00;9.445066639434943068e-02;-9.153913900669225612e+00
3.018392421819621717e-03;1.005512681480279058e+00;9.551659963704610401e-02;-9.190197619704820298e+00
3.066418411917883925e-03;1.000908519455346424e+00;9.658832128194509703e-02;-9.226444221211485441e+00
3.114981699343990877e-03;9.962862435913248937e-01;9.766578031649329750e-02;-9.262652828429885687e+00
